x y theta v w
-0.971636 -3.86593 1.69671 0.326701 -0.137039
-0.975376 -3.83401 1.68185 0.330397 -0.134602
-0.97869 -3.80202 1.66985 0.333695 -0.129798
-0.981644 -3.76931 1.65677 0.337346 -0.129443
-0.984176 -3.73657 1.64401 0.340582 -0.126875
-0.986317 -3.70346 1.63013 0.344352 -0.124452
-0.988079 -3.66963 1.61909 0.348217 -0.119706
-0.989431 -3.63578 1.6071 0.351459 -0.119469
-0.990398 -3.60121 1.59398 0.355289 -0.117202
-0.99096 -3.56662 1.58369 0.358655 -0.112647
-0.99113 -3.53132 1.57107 0.362428 -0.112564
-0.990904 -3.49602 1.56126 0.365792 -0.108144
-0.990286 -3.46039 1.55045 0.369609 -0.108169
-0.989265 -3.42404 1.53845 0.37349 -0.106125
-0.987857 -3.38771 1.52926 0.376884 -0.101688
-0.986038 -3.35065 1.51774 0.380717 -0.101768
-0.983821 -3.31324 1.50767 0.384066 -0.0974762
-0.981265 -3.27629 1.49796 0.387357 -0.0953531
-0.978267 -3.23825 1.48849 0.391817 -0.0935141
-0.974913 -3.20026 1.48044 0.395144 -0.0917843
-0.971135 -3.16156 1.46997 0.398977 -0.0922142
-0.967007 -3.12292 1.46221 0.402312 -0.0881153
-0.962445 -3.08356 1.45332 0.406123 -0.0884233
-0.957545 -3.04429 1.4433 0.409357 -0.0864687
-0.952207 -3.00433 1.43482 0.413226 -0.0821922
-0.94654 -2.96446 1.42783 0.416451 -0.0803185
-0.940438 -2.92391 1.41848 0.420228 -0.0807828
-0.93402 -2.88346 1.41059 0.423466 -0.0767713
-0.927231 -2.84272 1.40286 0.427256 -0.0750561
-0.920075 -2.80168 1.3954 0.431017 -0.0733179
-0.912473 -2.75993 1.38811 0.434748 -0.0717905
-0.904583 -2.7183 1.38223 0.437794 -0.070309
-0.896338 -2.67641 1.37391 0.4414 -0.0710421
-0.88764 -2.63381 1.36825 0.445058 -0.0671503
-0.878577 -2.59092 1.36144 0.447958 -0.0677574
-0.869253 -2.54821 1.35349 0.45082 -0.0660372
-0.859484 -2.50485 1.34702 0.454352 -0.0619785
-0.849469 -2.46167 1.34203 0.457211 -0.0603271
-0.839118 -2.41827 1.33465 0.460688 -0.0610508
-0.828319 -2.37416 1.32995 0.464191 -0.057235
-0.817179 -2.3298 1.32288 0.466926 -0.05799
-0.805824 -2.28566 1.31847 0.469624 -0.0542205
-0.794032 -2.24086 1.31169 0.472942 -0.0550113
-0.782042 -2.19629 1.30757 0.475598 -0.0512589
-0.769741 -2.15151 1.30238 0.478879 -0.0520718
-0.757129 -2.1065 1.29597 0.482141 -0.0507023
-0.744071 -2.0608 1.29226 0.485366 -0.0468877
-0.730837 -2.01532 1.28748 0.487759 -0.0477434
-0.717171 -1.96918 1.28149 0.490784 -0.0464096
-0.703352 -1.92331 1.27819 0.493056 -0.0426515
-0.689108 -1.87678 1.27253 0.495975 -0.0435599
-0.674733 -1.83053 1.26953 0.498146 -0.0399434
-0.660092 -1.78411 1.26543 0.50098 -0.0409471
-0.645026 -1.73702 1.26014 0.503779 -0.0397202
-0.629849 -1.69022 1.2575 0.505763 -0.036089
-0.614265 -1.64278 1.2525 0.5084 -0.0370994
-0.598591 -1.59566 1.25015 0.510262 -0.033568
-0.582684 -1.54839 1.24668 0.5128 -0.0346693
-0.566539 -1.50095 1.24201 0.515302 -0.0335265
-0.549988 -1.45285 1.24 0.517732 -0.0299366
-0.533207 -1.40458 1.23685 0.519287 -0.0310536
-0.516216 -1.35619 1.23378 0.520752 -0.0298788
-0.499199 -1.30819 1.23082 0.522185 -0.0286092
-0.48181 -1.2596 1.22669 0.524375 -0.0273454
-0.464404 -1.21138 1.22525 0.525766 -0.0237165
-0.446639 -1.16256 1.22146 0.52788 -0.0248361
-0.428871 -1.11411 1.22031 0.529171 -0.0214132
-0.410933 -1.06555 1.21804 0.531161 -0.0226825
-0.39264 -1.01637 1.2158 0.533078 -0.0216848
-0.374365 -0.967559 1.21365 0.534119 -0.0205338
-0.355938 -0.918656 1.21033 0.535844 -0.0193564
-0.33717 -0.86915 1.20843 0.537492 -0.0157922
-0.31845 -0.820036 1.20674 0.538262 -0.0146688
-0.299607 -0.770835 1.20519 0.539722 -0.0137402
-0.280451 -0.721043 1.20502 0.541105 -0.0128863
-0.261182 -0.671163 1.20364 0.54161 -0.0144275
-0.24201 -0.621736 1.201 0.542012 -0.0135251
-0.222549 -0.571765 1.20097 0.543158 -0.0100843
-0.202999 -0.521744 1.19855 0.54348 -0.0113052
-0.18357 -0.472197 1.19875 0.543718 -0.0078809
-0.163875 -0.422116 1.19656 0.544738 -0.00913611
-0.144313 -0.372502 1.19573 0.544885 -0.0057431
-0.124494 -0.322351 1.19504 0.545779 -0.00469098
-0.104826 -0.272666 1.19575 0.5458 -0.00371571
-0.0849171 -0.222449 1.19402 0.546557 -0.00516514
-0.0651716 -0.172709 1.19362 0.546406 -0.00186578
-0.0453989 -0.12295 1.19459 0.546987 -0.000848219
-0.0253987 -0.0726504 1.19314 0.547505 -0.00221542
-0.00558035 -0.0228339 1.193 0.547074 0.00114483
0.014243 0.0269865 1.19427 0.547362 0.00224389
0.0342711 0.0773306 1.19311 0.547587 0.0009094
0.054092 0.127171 1.19328 0.546861 0.00431029
0.0740939 0.177504 1.19486 0.546865 0.00541976
0.0940666 0.22782 1.19402 0.546004 0.00408627
0.113796 0.277586 1.19574 0.545028 0.00748297
0.133474 0.327302 1.19508 0.544855 0.00626969
0.153307 0.377497 1.19576 0.544598 0.00972757
0.173084 0.427666 1.19786 0.543465 0.0108845
0.192586 0.47727 1.19754 0.542263 0.00959187
0.212206 0.527314 1.19981 0.541772 0.0130045
0.231544 0.576797 1.20093 0.540474 0.0117944
0.250989 0.626722 1.20211 0.539886 0.0129211
0.27034 0.676586 1.20211 0.538425 0.0141631
0.289388 0.725862 1.20476 0.536855 0.0178134
0.308319 0.775051 1.20507 0.536092 0.016729
0.327325 0.824676 1.20801 0.535221 0.0202172
0.346203 0.874231 1.20858 0.533521 0.0190193
0.364751 0.923192 1.21175 0.531669 0.0224374
0.383337 0.972552 1.21255 0.530613 0.0212171
0.401584 1.02132 1.21594 0.528643 0.024629
0.41967 1.06999 1.21696 0.527453 0.0234307
0.437779 1.11906 1.21932 0.526128 0.0268549
0.455533 1.16754 1.22311 0.523953 0.0280107
0.473282 1.21639 1.22449 0.522515 0.0267173
0.490668 1.26465 1.22844 0.520152 0.0301199
0.507857 1.31278 1.23001 0.518556 0.0289703
0.525024 1.36128 1.23416 0.51682 0.0324554
0.541816 1.40917 1.23718 0.514303 0.0313914
0.558392 1.45692 1.24027 0.512421 0.0326443
0.574753 1.50452 1.24221 0.510485 0.0340189
0.591062 1.55249 1.24556 0.508428 0.0377529
0.606973 1.59982 1.25036 0.505553 0.039129
0.622799 1.64747 1.25282 0.503415 0.0380389
0.638212 1.69447 1.25661 0.50038 0.0415384
0.653362 1.74128 1.26184 0.498092 0.0428095
0.668251 1.78792 1.2659 0.495834 0.0416677
0.68303 1.83489 1.26878 0.49346 0.0429214
0.697393 1.8812 1.27306 0.490197 0.0466177
0.711475 1.92732 1.27872 0.487657 0.0479984
0.725415 1.97372 1.28205 0.485133 0.0470844
0.738922 2.01945 1.28798 0.481709 0.0507184
0.752131 2.06496 1.29279 0.479085 0.0498369
0.765046 2.11028 1.29767 0.476375 0.0512812
0.777792 2.15586 1.30144 0.47359 0.0528723
0.790228 2.20123 1.30666 0.469963 0.0567735
0.802094 2.24544 1.31207 0.466351 0.0583181
0.813874 2.29032 1.31894 0.464142 0.0597678
0.825323 2.33497 1.32347 0.460598 0.0588617
0.836326 2.37894 1.33054 0.456869 0.0625149
0.846989 2.42265 1.33651 0.453926 0.0618023
0.857319 2.46613 1.34256 0.450908 0.0633982
0.867415 2.50981 1.34754 0.447839 0.0651513
0.877065 2.5528 1.35517 0.443963 0.0691542
0.886364 2.59551 1.36175 0.440886 0.0686638
0.895405 2.63842 1.36851 0.437719 0.0703868
0.904087 2.68107 1.37415 0.433832 0.0721181
0.912318 2.723 1.38246 0.429832 0.0761854
0.920183 2.76463 1.38852 0.426657 0.0757717
0.927754 2.8064 1.39596 0.423329 0.0797117
0.934874 2.84745 1.40371 0.419429 0.0815334
0.941686 2.88864 1.41286 0.416169 0.0831094
0.948051 2.92914 1.41967 0.41235 0.0825419
0.954097 2.96974 1.42908 0.408949 0.0864541
0.959701 3.00964 1.4362 0.405095 0.086132
0.964974 3.04963 1.44467 0.401661 0.0901961
0.969808 3.0889 1.45347 0.3977 0.0922378
0.974296 3.12825 1.4624 0.394372 0.0940359
0.978351 3.16689 1.47161 0.39045 0.0959962
0.98205 3.20561 1.48219 0.387106 0.0977987
0.985319 3.24361 1.49166 0.383269 0.0975954
0.988229 3.28169 1.50129 0.379908 0.0997152
0.990744 3.31943 1.50984 0.375943 0.101937
0.992841 3.35643 1.52108 0.371879 0.106451
0.994548 3.39307 1.53131 0.368641 0.106653
0.995876 3.42977 1.54179 0.365321 0.109007
0.996798 3.46576 1.55238 0.36142 0.111347
0.997334 3.50177 1.56204 0.358057 0.113879
0.997469 3.53707 1.57441 0.354042 0.118466
0.997206 3.57235 1.5859 0.350811 0.118762
0.996549 3.60692 1.59748 0.346976 0.121005
0.995487 3.64148 1.6081 0.343681 0.123493
0.994039 3.67533 1.62142 0.339747 0.128075
0.992199 3.70881 1.63259 0.336586 0.128443
0.98994 3.74227 1.64526 0.333221 0.132899
0.987278 3.77536 1.65812 0.329466 0.135251
0.984284 3.80738 1.67123 0.325722 0.137708
0.980795 3.84 1.68476 0.323051 0.140123
0.976977 3.87161 1.69964 0.318929 0.142342
0.972728 3.90313 1.7123 0.315913 0.14267
0.968137 3.93395 1.72756 0.312202 0.147194
0.963163 3.96437 1.74065 0.309252 0.147765
0.957752 3.99472 1.75513 0.306075 0.152415
0.952018 4.02434 1.77118 0.302567 0.155201
0.945907 4.05358 1.78506 0.299718 0.155804
0.939351 4.08271 1.8016 0.296636 0.160447
0.932491 4.11115 1.81598 0.293364 0.161141
0.925183 4.13948 1.83174 0.290323 0.165834
0.917586 4.16709 1.84911 0.286977 0.1687
0.909631 4.19428 1.86432 0.284286 0.169337
0.901228 4.22132 1.88089 0.2814 0.173942
0.89255 4.24768 1.89906 0.278221 0.176765
0.88352 4.27362 1.91507 0.275661 0.177385
0.874039 4.2994 1.93372 0.272887 0.18196
0.864308 4.32449 1.95023 0.269975 0.182655
0.854135 4.34939 1.9681 0.267272 0.187228
0.843728 4.37361 1.98757 0.264336 0.19001
0.832876 4.39763 2.00619 0.262028 0.190572
0.821804 4.42096 2.0237 0.259237 0.192944
0.810292 4.44409 2.04384 0.256755 0.197474
0.798579 4.46654 2.06188 0.254193 0.198137
0.786432 4.48876 2.08256 0.251836 0.202557
0.774102 4.5103 2.10223 0.249415 0.203103
0.761336 4.53162 2.12095 0.247318 0.205611
0.748395 4.55227 2.14234 0.24475 0.210006
0.735164 4.57246 2.1616 0.242887 0.210441
0.721497 4.59241 2.18219 0.240829 0.214608
0.707682 4.6117 2.20435 0.238553 0.216976
0.693447 4.63072 2.22435 0.236866 0.217115
0.679077 4.64909 2.24692 0.234609 0.221035
0.664289 4.66718 2.26732 0.233038 0.22111
0.649385 4.68463 2.29027 0.230892 0.224931
0.63423 4.70161 2.31106 0.229431 0.22493
0.618659 4.7183 2.3344 0.227772 0.228628
0.602839 4.73451 2.35558 0.226054 0.228522
0.586948 4.75008 2.37926 0.224139 0.23208
0.570664 4.76533 2.40079 0.222909 0.231863
0.554148 4.7801 2.42373 0.221135 0.235291
0.53776 4.79409 2.44772 0.219552 0.236663
0.52082 4.8079 2.47103 0.218844 0.236519
0.503833 4.8211 2.49312 0.217402 0.23766
0.48647 4.83395 2.51643 0.21619 0.240877
0.469092 4.8462 2.54014 0.214804 0.242326
0.451528 4.85796 2.5638 0.213846 0.243284
0.433599 4.86936 2.58757 0.212921 0.244438
0.415674 4.88016 2.61277 0.211703 0.24555
0.397586 4.89048 2.63675 0.211008 0.244523
0.379146 4.90042 2.65967 0.210223 0.245496
0.360741 4.90978 2.68506 0.209018 0.248277
0.342006 4.91874 2.70817 0.208446 0.247211
0.323325 4.92711 2.73374 0.207341 0.249849
0.304333 4.93508 2.75704 0.206874 0.248663
0.28522 4.94255 2.78171 0.205889 0.25112
0.266202 4.94945 2.80626 0.205095 0.25148
0.246896 4.95591 2.8311 0.204683 0.252067
0.227689 4.96182 2.85706 0.204037 0.252249
0.208393 4.96724 2.88172 0.203881 0.250681
0.189004 4.97218 2.90529 0.203629 0.25119
0.169329 4.97667 2.92995 0.203285 0.253437
0.149784 4.98062 2.95602 0.202754 0.254002
0.130182 4.98408 2.97976 0.202729 0.252352
0.110322 4.98708 3.00587 0.202508 0.254357
0.0906171 4.98956 3.0296 0.202242 0.252668
0.0706759 4.99156 3.05575 0.202088 0.25469
0.0507105 4.99305 3.07956 0.201909 0.252925
0.0309376 4.99404 3.10574 0.201538 0.254806
0.011165 4.99454 3.13062 0.201791 0.252936
-0.00861578 4.99454 3.15545 0.201973 0.25307
-0.0284011 4.99405 3.17922 0.202188 0.253243
-0.0483853 4.99306 3.20433 0.202325 0.255054
-0.0683503 4.99156 3.23055 0.202313 0.254726
-0.0880784 4.98959 3.25545 0.202462 0.252583
-0.107967 4.98709 3.27921 0.202852 0.252459
-0.127608 4.98413 3.30533 0.202863 0.254065
-0.147189 4.98068 3.32908 0.203492 0.25187
-0.166914 4.97669 3.35516 0.203942 0.253308
-0.186377 4.97225 3.37992 0.204356 0.25101
-0.205768 4.96732 3.40351 0.205002 0.250683
-0.225279 4.96184 3.42948 0.205578 0.252075
-0.244506 4.95592 3.4541 0.206121 0.249629
-0.263634 4.94952 3.47757 0.2069 0.249158
-0.282855 4.94255 3.50337 0.20762 0.250367
-0.30177 4.93516 3.52678 0.208306 0.247768
-0.320752 4.92721 3.55247 0.209129 0.248779
-0.339603 4.91875 3.57573 0.209926 0.246021
-0.358122 4.9099 3.60126 0.210537 0.246935
-0.376491 4.90057 3.62434 0.211781 0.244042
-0.394897 4.89065 3.64839 0.212852 0.244849
-0.412961 4.88034 3.6737 0.213758 0.2439
-0.43086 4.86955 3.69652 0.215185 0.240731
-0.448776 4.85816 3.72028 0.216431 0.241265
-0.466338 4.8464 3.74523 0.217493 0.240087
-0.483893 4.83403 3.76899 0.219068 0.236734
-0.501078 4.8213 3.79124 0.22025 0.235032
-0.518235 4.80797 3.81574 0.221691 0.235444
-0.535181 4.79415 3.83769 0.223093 0.231983
-0.551736 4.78 3.86188 0.224313 0.232301
-0.568067 4.76539 3.88463 0.226189 0.228707
-0.584345 4.75014 3.90739 0.228012 0.227112
-0.600234 4.73457 3.92864 0.229544 0.225175
-0.616038 4.71838 3.95085 0.231343 0.2253
-0.631436 4.70188 3.97318 0.232971 0.22356
-0.646579 4.68492 3.99513 0.235048 0.221263
-0.661613 4.66731 4.0182 0.237178 0.219188
-0.676243 4.64941 4.03975 0.239138 0.214955
-0.690757 4.63085 4.06115 0.241367 0.212772
-0.704851 4.61202 4.08216 0.243275 0.210461
-0.718666 4.59273 4.10182 0.245592 0.208379
-0.732336 4.57278 4.12369 0.247867 0.208072
-0.745575 4.55259 4.14298 0.250042 0.203796
-0.75865 4.53173 4.16447 0.252444 0.203276
-0.771294 4.51062 4.18328 0.254737 0.198771
-0.783755 4.48884 4.20426 0.257241 0.198195
-0.795775 4.46685 4.22261 0.259631 0.193681
-0.807595 4.44419 4.24179 0.262269 0.193008
-0.818971 4.42132 4.26209 0.264666 0.190556
-0.830133 4.39777 4.27969 0.267639 0.185833
-0.840856 4.37401 4.2983 0.27006 0.185096
-0.851244 4.34982 4.31651 0.273024 0.18226
-0.861393 4.32495 4.33579 0.276036 0.179634
-0.871196 4.29964 4.35365 0.278795 0.17483
-0.880554 4.27415 4.37098 0.281491 0.171925
-0.88965 4.24799 4.3869 0.284632 0.169431
-0.89839 4.2214 4.40385 0.287332 0.168858
-0.906684 4.19466 4.42174 0.290165 0.166155
-0.914697 4.16723 4.43695 0.293568 0.161415
-0.922262 4.13968 4.45428 0.296407 0.160742
-0.929463 4.11172 4.46894 0.299914 0.156057
-0.936368 4.08304 4.48575 0.303295 0.155407
-0.942832 4.05425 4.50103 0.306418 0.150762
-0.948987 4.02475 4.51613 0.309936 0.148232
-0.954709 3.99512 4.5308 0.31302 0.145588
-0.960055 3.96511 4.54521 0.316558 0.143248
-0.965074 3.93439 4.55823 0.320144 0.140933
-0.969661 3.90357 4.57219 0.323203 0.140576
-0.973862 3.87238 4.58731 0.32683 0.138189
-0.977715 3.84047 4.59972 0.330602 0.133459
-0.981139 3.80847 4.61315 0.333735 0.132915
-0.984201 3.77577 4.62625 0.337426 0.130234
-0.986836 3.74303 4.6404 0.340653 0.127747
-0.989077 3.70992 4.653 0.344481 0.123033
-0.990944 3.6761 4.66537 0.348262 0.120573
-0.992413 3.64189 4.67618 0.351545 0.118152
-0.993472 3.60766 4.68795 0.35475 0.118041
-0.994144 3.57273 4.69966 0.358551 0.115889
-0.994412 3.53781 4.71109 0.361864 0.113485
-0.994282 3.50255 4.72359 0.365741 0.111191
-0.99375 3.46657 4.73338 0.369705 0.106671
-0.992826 3.43059 4.74535 0.373001 0.106503
-0.991508 3.39426 4.75462 0.376946 0.102183
-0.989779 3.3572 4.76496 0.380765 0.102193
-0.987673 3.32018 4.77501 0.384062 0.100052
-0.985147 3.28246 4.78619 0.387912 0.0980273
-0.982222 3.2444 4.79465 0.391269 0.0937409
-0.978937 3.20642 4.80534 0.394507 0.0938427
-0.975268 3.16814 4.81338 0.398443 0.0897198
-0.971167 3.12914 4.82366 0.402318 0.0899237
-0.966721 3.0902 4.83247 0.405662 0.0858915
-0.961844 3.05055 4.83984 0.409508 0.0841048
-0.956634 3.01099 4.84824 0.41271 0.0845643
-0.951047 2.97114 4.85664 0.416533 0.0828955
-0.945018 2.93059 4.86609 0.420363 0.0809435
-0.938671 2.89014 4.87407 0.423611 0.0768298
-0.931877 2.84898 4.88184 0.427395 0.0750025
-0.924708 2.80752 4.88812 0.430508 0.0732816
-0.917248 2.76621 4.89673 0.433546 0.0739313
-0.909347 2.72421 4.90273 0.437295 0.070135
-0.901165 2.68237 4.90979 0.440326 0.0707138
-0.892627 2.64028 4.91673 0.444021 0.0691334
-0.883728 2.5979 4.92483 0.447719 0.0674787
-0.874371 2.5548 4.93025 0.451385 0.0634785
-0.864757 2.51187 4.93794 0.454249 0.064027
-0.854796 2.46868 4.943 0.457785 0.060206
-0.844388 2.42479 4.95036 0.461218 0.0608714
-0.833745 2.38109 4.95508 0.463992 0.0571477
-0.82277 2.33715 4.96085 0.467324 0.0579179
-0.811349 2.29251 4.96655 0.47064 0.056535
-0.799716 2.2481 4.97341 0.47322 0.0550597
-0.787641 2.20301 4.97886 0.476477 0.0512099
-0.775374 2.15817 4.98281 0.478973 0.0496707
-0.762674 2.11265 4.98912 0.482104 0.050607
-0.749798 2.06738 4.99403 0.48455 0.047047
-0.736492 2.02145 4.9988 0.487625 0.0457568
-0.723033 1.97579 5.00337 0.489946 0.044527
-0.709154 1.92947 5.00658 0.49295 0.0434145
-0.695134 1.88343 5.01094 0.495175 0.0445733
-0.680843 1.83722 5.01656 0.498098 0.043397
-0.666123 1.79033 5.02081 0.501024 0.0397044
-0.651123 1.74324 5.02359 0.503106 0.038282
-0.63602 1.69646 5.02876 0.505073 0.039341
-0.620669 1.64954 5.03132 0.507786 0.0357951
-0.604906 1.60196 5.03626 0.510436 0.0367955
-0.588892 1.55421 5.03859 0.512302 0.033238
-0.572809 1.50681 5.04328 0.514049 0.0342555
-0.556503 1.45927 5.0466 0.516556 0.0307018
-0.539798 1.41108 5.04977 0.519011 0.0294514
-0.523043 1.36322 5.0515 0.520608 0.0282975
-0.505909 1.31474 5.05567 0.522869 0.0295622
-0.488743 1.26661 5.05849 0.524326 0.0261494
-0.471386 1.21836 5.05992 0.526462 0.0249906
-0.453655 1.16948 5.06251 0.528535 0.0262243
-0.435914 1.12095 5.06631 0.529747 0.0251079
-0.417814 1.07183 5.0675 0.531654 0.0215212
-0.399725 1.0231 5.06978 0.532695 0.0226006
-0.381477 0.974267 5.07327 0.534458 0.0214336
-0.363071 0.925337 5.07536 0.536173 0.0178162
-0.34432 0.875789 5.07726 0.537798 0.0165916
-0.325617 0.826635 5.07898 0.538519 0.0155281
-0.306597 0.776899 5.08059 0.53993 0.0145985
-0.28746 0.727087 5.08209 0.540479 0.0136895
-0.268414 0.677728 5.08348 0.540958 0.0127921
-0.249079 0.627819 5.0848 0.542201 0.0119052
-0.22965 0.577857 5.08475 0.542607 0.010985
-0.210336 0.528364 5.08719 0.54295 0.0124005
-0.190942 0.478835 5.08831 0.544065 0.00899198
-0.171267 0.428745 5.08803 0.545126 0.00784468
-0.151916 0.37961 5.08891 0.545288 0.00913603
-0.132095 0.329413 5.09105 0.546969 0.0080301
-0.112401 0.279655 5.09181 0.546939 0.00439572
-0.0924511 0.22935 5.09237 0.547579 0.00313126
-0.0726631 0.17952 5.09277 0.547309 0.00203468
-0.052649 0.129171 5.09179 0.547759 0.00104921
-0.0328193 0.0793194 5.09199 0.547334 0.00245792
-0.0127762 0.0289636 5.0922 0.547645 0.00145878
0.00707303 -0.020881 5.09235 0.547086 0.000257178
0.0271244 -0.071218 5.09367 0.547266 -0.0010435
0.0469668 -0.121033 5.0923 0.54657 -0.00474691
0.0669911 -0.171334 5.09202 0.546623 -0.00360265
0.0867881 -0.221109 5.09295 0.545798 -0.00472182
0.106751 -0.271361 5.09121 0.545698 -0.00828011
0.12647 -0.32108 5.09057 0.544738 -0.00706082
0.146336 -0.371268 5.09115 0.544502 -0.0080783
0.165944 -0.420912 5.09033 0.54338 -0.011591
0.18548 -0.470508 5.08804 0.542998 -0.0126803
0.205141 -0.52058 5.0882 0.542563 -0.0112245
0.224526 -0.570111 5.08703 0.541198 -0.0145399
0.244012 -0.62009 5.08569 0.54055 -0.0155637
0.263201 -0.669507 5.08424 0.539027 -0.0164744
0.282471 -0.719357 5.08141 0.538226 -0.0173726
0.301426 -0.768629 5.08107 0.536577 -0.0158828
0.32045 -0.818317 5.07814 0.53563 -0.0192516
0.339155 -0.867427 5.07765 0.533858 -0.0179946
0.357724 -0.916441 5.07583 0.532768 -0.0215031
0.376344 -0.965875 5.07382 0.531634 -0.0227229
0.394441 -1.01423 5.0704 0.529618 -0.0238405
0.412753 -1.06348 5.06944 0.529115 -0.0225041
0.430727 -1.11216 5.06587 0.52691 -0.0259933
0.448715 -1.16124 5.06473 0.525417 -0.024825
0.466525 -1.2102 5.06096 0.523007 -0.0284144
0.48396 -1.25852 5.05831 0.520574 -0.027322
0.501199 -1.3067 5.05563 0.518869 -0.028542
0.518415 -1.35523 5.05412 0.517124 -0.0299452
0.535253 -1.40313 5.04989 0.514517 -0.033754
0.552045 -1.45137 5.04803 0.51268 -0.0327435
0.568447 -1.49898 5.0435 0.509965 -0.0363789
0.584782 -1.54692 5.04137 0.508009 -0.0352806
0.600718 -1.59421 5.03658 0.505187 -0.0388765
0.616569 -1.64182 5.0342 0.503129 -0.0377792
0.632165 -1.68926 5.02915 0.500204 -0.0413953
0.647188 -1.73554 5.02526 0.497308 -0.0403191
0.662262 -1.78262 5.02257 0.49585 -0.0416077
0.677077 -1.82953 5.01717 0.492798 -0.0453687
0.691469 -1.87579 5.01417 0.489731 -0.0444152
0.705585 -1.92186 5.00849 0.487276 -0.0480996
0.719699 -1.96868 5.00391 0.484847 -0.047119
0.733103 -2.01389 4.9993 0.480872 -0.0484539
0.746485 -2.05981 4.99459 0.479034 -0.0499639
0.759441 -2.10508 4.991 0.475726 -0.051582
0.772225 -2.1506 4.98591 0.473008 -0.0554958
0.78457 -2.19545 4.98064 0.469579 -0.0569754
0.796718 -2.24053 4.97386 0.466811 -0.0583669
0.808416 -2.28493 4.96953 0.463359 -0.057321
0.819901 -2.32954 4.96379 0.460477 -0.0609791
0.830941 -2.37347 4.95662 0.456927 -0.0623793
0.841753 -2.41762 4.95063 0.454075 -0.0614417
0.852016 -2.46063 4.94591 0.450445 -0.062983
0.862151 -2.50429 4.9384 0.44807 -0.0670769
0.871843 -2.54728 4.93327 0.444414 -0.0664491
0.881282 -2.59045 4.92541 0.441255 -0.0704189
0.890276 -2.63294 4.91994 0.437518 -0.0697999
0.899 -2.67559 4.91176 0.434263 -0.0737729
0.907275 -2.71753 4.90596 0.430464 -0.073224
0.915267 -2.75963 4.8987 0.427165 -0.0772404
0.922809 -2.80102 4.89127 0.423266 -0.0789964
0.930048 -2.84252 4.88231 0.420005 -0.0807533
0.936906 -2.88372 4.87446 0.4162 -0.0801275
0.943318 -2.92423 4.86785 0.412318 -0.0818285
0.949356 -2.96442 4.85983 0.408964 -0.0860666
0.955018 -3.00432 4.85022 0.405685 -0.088128
0.960353 -3.04435 4.843 0.402468 -0.0877297
0.965252 -3.08367 4.83304 0.398435 -0.0919603
0.96981 -3.12307 4.82421 0.395156 -0.0916712
0.973977 -3.16217 4.81518 0.39119 -0.0937828
0.977716 -3.20055 4.80605 0.387194 -0.0958921
0.981067 -3.23859 4.79664 0.383797 -0.0982114
0.98406 -3.27669 4.78835 0.380423 -0.100399
0.986631 -3.31408 4.77855 0.376379 -0.10497
0.988829 -3.3515 4.76834 0.372993 -0.107262
0.990606 -3.38821 4.75796 0.369069 -0.109246
0.991997 -3.42496 4.74603 0.365714 -0.111309
0.992974 -3.461 4.7365 0.361894 -0.111109
0.993558 -3.49705 4.7255 0.358437 -0.115444
0.993739 -3.53239 4.71432 0.354536 -0.11764
0.993522 -3.56737 4.70155 0.351187 -0.11994
0.9929 -3.60234 4.6912 0.347982 -0.119907
0.991875 -3.63697 4.67806 0.344036 -0.124462
0.990466 -3.67088 4.6673 0.340283 -0.124681
0.988666 -3.70441 4.65509 0.336868 -0.129354
0.98645 -3.73791 4.6412 0.333585 -0.131984
0.983861 -3.77069 4.6297 0.329928 -0.132228
0.980884 -3.80309 4.61674 0.326583 -0.136912
0.977515 -3.83513 4.6021 0.323369 -0.139567
0.973715 -3.86713 4.58862 0.320275 -0.13984
0.969564 -3.89843 4.5762 0.316563 -0.14251
0.964982 -3.92966 4.56091 0.313236 -0.147392
0.960063 -3.96017 4.54794 0.309673 -0.147924
0.954711 -3.99058 4.53209 0.306412 -0.152762
0.949033 -4.02026 4.51858 0.302976 -0.15325
0.942916 -4.04985 4.5022 0.299819 -0.158055
0.936487 -4.07872 4.48678 0.296473 -0.158558
0.929616 -4.10747 4.47255 0.293526 -0.16107
0.922369 -4.13582 4.45667 0.290029 -0.166017
0.914836 -4.16344 4.4392 0.286694 -0.168659
0.906946 -4.19062 4.42287 0.284014 -0.169103
0.898609 -4.21767 4.40636 0.281278 -0.171864
0.889997 -4.24403 4.39083 0.278123 -0.174774
0.880941 -4.27024 4.37239 0.275308 -0.179701
0.871532 -4.29601 4.35485 0.272367 -0.180298
0.861873 -4.32108 4.3385 0.269366 -0.182795
0.851779 -4.34596 4.31922 0.266709 -0.187613
0.841558 -4.3699 4.30108 0.263967 -0.188096
0.830782 -4.39391 4.28394 0.261986 -0.190781
0.819781 -4.41726 4.26388 0.259079 -0.195527
0.808452 -4.44018 4.24638 0.256866 -0.195927
0.796678 -4.46289 4.22579 0.254421 -0.200827
0.784706 -4.48492 4.20753 0.25189 -0.201129
0.772298 -4.50672 4.18645 0.249563 -0.205549
0.759705 -4.52786 4.16773 0.24716 -0.205785
0.74668 -4.54875 4.14616 0.244936 -0.210158
0.733491 -4.56898 4.12699 0.242647 -0.210298
0.719877 -4.58894 4.10495 0.240544 -0.214601
0.706118 -4.60824 4.08535 0.23839 -0.214639
0.69194 -4.62727 4.06288 0.23642 -0.218858
