msg_timestamp,receive_timestamp,system_timestamp_ns,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
15.682,1765500280.7244232,1765500280724429610,1.661810950504683e-11,-9.371899976321793e-20,0.0,0.0,0.0,-5.373500049172884e-10,1.0,6.814709822674942e-12,-0.0,0.0,0.0,0.0,1.0381815667086119e-10
15.687,1765500280.7293766,1765500280729382232,1.6652183054160205e-11,-9.375560091951987e-20,0.0,0.0,0.0,-5.370904595256112e-10,1.0,6.814709822674942e-12,-0.0,0.0,0.0,0.0,1.0381815667086119e-10
15.692,1765500280.7345092,1765500280734522855,1.6562473357251017e-11,-9.365924497558403e-20,0.0,0.0,0.0,-5.370430803783076e-10,1.0,-1.794193938183776e-11,-0.0,0.0,0.0,0.0,1.8951658921437566e-11
15.697,1765500280.7394223,1765500280739430707,1.647276366034183e-11,-9.356289753238609e-20,0.0,0.0,0.0,-5.369957012310041e-10,1.0,-1.794193938183776e-11,-0.0,0.0,0.0,0.0,1.8951658921437566e-11
15.702,1765500280.744363,1765500280744368117,1.6535372277426825e-11,-9.363019335675528e-20,0.0,0.0,0.0,-5.374326051463372e-10,1.0,1.2521723416999347e-11,0.0,0.0,0.0,0.0,-1.7476156613325103e-10
15.707,1765500280.749364,1765500280749371271,1.6597980894511822e-11,-9.369754388902436e-20,0.0,0.0,0.0,-5.378695090616704e-10,1.0,1.2521723416999347e-11,0.0,0.0,0.0,0.0,-1.7476156613325103e-10
15.712,1765500280.7544043,1765500280754412579,1.676849174415796e-11,-9.388091479171128e-20,0.0,0.0,0.0,-5.377103658432094e-10,1.0,3.4102169929227573e-11,-0.0,0.0,0.0,0.0,6.365728738440312e-11
15.717,1765500280.7593408,1765500280759347595,1.69390025938041e-11,-9.406423142310741e-20,0.0,0.0,0.0,-5.375512226247483e-10,1.0,3.4102169929227573e-11,-0.0,0.0,0.0,0.0,6.365728738440312e-11
15.722,1765500280.7642827,1765500280764289134,1.6926001497375927e-11,-9.405025879268297e-20,0.0,0.0,0.0,-5.373635408997402e-10,1.0,-2.600219285634359e-12,-0.0,0.0,0.0,0.0,7.507269000324451e-11
15.727,1765500280.7694042,1765500280769414403,1.6913000400947755e-11,-9.403629104239493e-20,0.0,0.0,0.0,-5.371758591747321e-10,1.0,-2.600219285634359e-12,-0.0,0.0,0.0,0.0,7.507269000324451e-11
15.732,1765500280.7744534,1765500280774465777,1.683407055709787e-11,-9.395144752718032e-20,0.0,0.0,0.0,-5.374615676167783e-10,1.0,-1.5785968769977277e-11,0.0,0.0,0.0,0.0,-1.1428337681847106e-10
15.737,1765500280.7793775,1765500280779386296,1.6770926682017962e-11,-9.388354384982755e-20,0.0,0.0,0.0,-5.376901343704153e-10,1.0,-1.5785968769977277e-11,0.0,0.0,0.0,0.0,-1.1428337681847106e-10
