generation,rmse,Q_0,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6,Q_7,R_odom_0,R_odom_1,R_odom_2,R_odom_3,R_imu_0,R_imu_1,R_imu_2,R_imu_3
45,0.2242,441.5301,189.0306,211.0532,546.6424,287.3871,286.9057,45.0413,134.5757,79.7625,156.7678,373.3871,419.7658,428.242,213.6466,161.7485,36.4572
45,0.2241,615.0716,149.4547,178.575,546.6424,207.983,301.4722,41.0115,136.9247,252.5923,156.7678,373.7673,74.2629,530.9708,220.1632,179.6713,37.8196
45,0.2593,472.2964,160.2398,178.575,642.197,197.3936,284.3785,60.645,145.0643,230.7442,182.9908,109.7212,100.6375,499.7566,249.7755,159.7317,65.5211
45,0.2242,352.7846,149.4547,190.757,578.9443,287.3871,301.4722,47.3729,110.8482,76.0553,305.3284,321.2329,111.1055,467.8944,258.5456,165.1851,34.348
45,0.2523,417.8396,268.5545,177.4174,648.4678,189.9665,448.5176,72.9821,117.3855,81.813,248.426,116.2909,96.9909,422.1741,203.1081,149.4375,59.2568
45,0.2592,424.7608,283.2474,178.575,642.197,197.3936,472.5017,60.645,167.6321,95.0465,283.0343,109.7212,100.6375,499.7566,249.7755,159.7317,53.67
46,0.224,424.7608,107.7562,210.5943,606.3476,201.1669,286.1262,35.5994,107.3838,203.9074,185.1035,378.1088,707.4168,428.242,237.8615,176.1011,54.2098
46,0.2714,423.9782,300.8284,155.4211,659.6069,248.7577,510.4523,73.4853,131.6368,82.1667,269.2918,100.1097,104.0484,536.2657,221.1,178.3694,66.0759
46,0.2271,472.2964,189.0306,211.0532,642.197,197.3936,286.9057,53.4043,145.0643,79.7625,150.0915,321.2329,64.8825,499.7566,249.7755,211.882,65.5211
46,0.2242,539.3496,224.2015,211.0532,546.6424,216.4421,286.9057,45.0413,167.6321,95.0465,158.267,373.3871,419.7658,428.242,213.6466,161.7485,36.4572
46,0.2243,472.2964,189.0306,178.575,546.6424,287.3871,284.3785,45.0413,134.5757,79.7625,182.9908,373.3871,419.7658,499.7566,249.7755,159.7317,65.5211
46,0.2242,539.3496,189.0306,160.4126,546.6424,287.3871,504.7488,41.7589,134.5757,79.7625,158.267,373.3871,100.6375,428.242,249.7755,161.7485,31.3044
46,0.2292,564.6361,268.5545,183.1585,648.4678,212.5559,232.4527,49.1714,121.6857,81.813,261.3969,445.8745,828.4895,422.1741,203.1081,125.5845,59.2568
46,0.2592,424.7608,283.2474,190.757,578.9443,197.3936,301.4722,60.645,110.8482,76.0553,305.3284,109.7212,100.6375,467.8944,249.7755,159.7317,34.348
46,0.224,382.5901,104.4889,172.5871,623.5168,227.6088,273.9062,32.3269,103.195,107.4859,178.8787,385.1154,784.1012,374.9226,236.6246,180.1001,57.8261
46,0.2257,564.6361,269.3707,183.1585,616.1866,212.5559,323.195,49.1714,136.9247,81.084,283.0343,445.8745,100.6375,477.8819,252.5126,159.7317,57.6541
46,0.2242,441.5301,293.1433,211.0532,578.9443,287.3871,286.9057,47.3729,151.1031,76.0553,305.3284,373.3871,419.7658,428.242,213.6466,161.7485,36.4572
46,0.224,335.7055,283.2474,178.575,546.6424,207.983,472.5017,41.0115,136.9247,95.0465,283.0343,378.1088,417.4224,499.7566,249.7755,179.6713,53.67
46,0.2242,531.4001,161.3085,198.2871,624.0969,212.2746,311.4067,55.6667,109.9873,78.1792,315.3432,348.4628,105.4367,454.0513,265.6209,174.2133,63.6181
46,0.2241,712.02,146.8624,206.0993,680.1712,182.5872,379.5153,53.3164,131.5513,284.1466,169.5573,387.842,77.6919,590.8269,259.8109,173.4434,35.0233
46,0.2592,424.7608,283.2474,183.1585,642.197,212.5559,472.5017,60.645,167.6321,95.0465,261.3969,109.7212,100.6375,477.8819,249.7755,159.7317,53.67
46,0.2241,424.7608,189.0306,211.0532,374.5496,197.3936,286.9057,53.4043,160.8017,79.7625,283.0343,321.2329,64.8825,499.7566,249.7755,159.7317,51.5899
46,0.2241,615.0716,149.4547,178.575,546.6424,287.3871,323.195,41.0115,136.9247,252.5923,150.0915,321.2329,74.2629,530.9708,249.7755,159.7317,37.8196
46,0.2241,671.8863,300.0471,223.2192,863.5562,254.4917,471.2945,48.8074,139.4744,93.6347,147.2049,360.2164,417.8951,413.0614,278.8514,176.8825,49.5806
46,0.2244,352.7846,149.4547,178.575,741.5352,287.3871,394.3099,46.5131,110.8482,98.2876,150.0915,321.2329,80.1214,428.242,249.7755,169.9087,34.348
46,0.2593,615.0716,160.2398,178.575,504.8941,197.3936,323.195,60.645,145.0643,95.0465,182.9908,109.7212,100.6375,530.9708,249.7755,159.7317,57.6541
47,0.224,382.5901,104.4889,172.5871,623.5168,227.6088,273.9062,32.3269,103.195,107.4859,178.8787,385.1154,784.1012,374.9226,236.6246,180.1001,57.8261
47,0.2241,615.0716,161.3085,198.2871,546.6424,212.2746,323.195,41.0115,109.9873,78.1792,150.0915,348.4628,74.2629,454.0513,265.6209,159.7317,63.6181
47,0.225,555.0352,320.2675,189.8403,680.9859,253.1151,514.601,48.4693,108.536,80.0653,146.0147,399.8768,111.5382,436.7661,260.3226,154.5115,64.9802
47,0.2592,424.7608,149.4547,183.1585,741.5352,212.5559,472.5017,46.5131,110.8482,98.2876,261.3969,109.7212,100.6375,477.8819,249.7755,159.7317,34.348
47,0.2251,761.2972,270.0899,224.9005,612.9339,255.4713,452.1205,40.1061,127.8812,295.5691,136.96,408.7383,84.6769,539.1362,292.5737,155.0337,36.3326
47,0.224,471.2468,280.0104,161.6049,624.0178,309.8855,423.3941,40.0363,142.3739,76.1829,339.8585,406.5512,399.5281,505.7083,266.167,197.6044,67.4936
47,0.2241,335.7055,300.8284,178.575,659.6069,248.7577,472.5017,73.4853,136.9247,95.0465,269.2918,378.1088,104.0484,536.2657,221.1,179.6713,53.67
47,0.2533,777.9642,178.7072,146.0515,616.7704,181.7322,318.4432,49.9073,161.7528,224.5404,171.1176,123.4476,92.424,509.8421,250.8416,161.7003,39.228
47,0.225,394.1423,100.2358,171.4908,714.8318,251.5217,226.4353,32.9913,117.8592,120.1623,192.1776,338.4051,699.7833,410.27,194.9898,130.1743,62.6742
47,0.2243,564.6361,269.3707,183.1585,546.6424,212.5559,284.3785,49.1714,136.9247,81.084,283.0343,373.3871,100.6375,499.7566,249.7755,159.7317,57.6541
47,0.2747,347.2267,107.0207,206.4916,553.7564,241.3057,501.6867,77.065,99.8715,91.3145,187.5642,89.3615,708.049,343.5749,184.165,167.8998,56.7879
47,0.2242,531.4001,161.3085,211.0532,624.0969,197.3936,311.4067,53.4043,109.9873,78.1792,283.0343,348.4628,64.8825,454.0513,249.7755,174.2133,51.5899
47,0.2592,335.7055,283.2474,183.1585,642.197,212.5559,472.5017,41.0115,167.6321,95.0465,261.3969,109.7212,100.6375,477.8819,249.7755,159.7317,53.67
47,0.2241,352.7846,149.4547,172.5871,623.5168,287.3871,273.9062,32.3269,103.195,98.2876,150.0915,385.1154,784.1012,374.9226,249.7755,169.9087,34.348
47,0.2247,423.9782,300.8284,155.4211,616.1866,248.7577,323.195,73.4853,136.9247,82.1667,283.0343,445.8745,104.0484,477.8819,252.5126,178.3694,66.0759
47,0.2241,615.0716,300.0471,223.2192,504.8941,254.4917,471.2945,60.645,145.0643,93.6347,147.2049,360.2164,417.8951,530.9708,278.8514,159.7317,49.5806
47,0.2243,472.2964,189.0306,183.1585,546.6424,287.3871,472.5017,45.0413,167.6321,79.7625,182.9908,373.3871,419.7658,499.7566,249.7755,159.7317,53.67
47,0.2244,406.9964,282.5651,162.7212,551.9161,203.6376,287.2838,47.3609,101.4133,81.6426,289.4011,461.6659,354.6496,493.7371,214.7427,190.5726,42.3873
47,0.2242,539.3496,224.2015,211.0532,546.6424,216.4421,286.9057,45.0413,167.6321,95.0465,158.267,373.3871,419.7658,428.242,213.6466,161.7485,36.4572
47,0.2241,424.7608,149.4547,190.757,546.6424,197.3936,323.195,60.645,110.8482,76.0553,150.0915,321.2329,74.2629,467.8944,249.7755,159.7317,37.8196
48,0.224,382.5901,104.4889,172.5871,623.5168,227.6088,273.9062,32.3269,103.195,107.4859,178.8787,385.1154,784.1012,374.9226,236.6246,180.1001,57.8261
48,0.225,394.1423,300.0471,171.4908,714.8318,251.5217,471.2945,32.9913,145.0643,120.1623,147.2049,338.4051,417.8951,410.27,278.8514,130.1743,49.5806
48,0.2241,335.7055,300.8284,178.575,659.6069,248.7577,472.5017,73.4853,136.9247,95.0465,269.2918,378.1088,104.0484,536.2657,221.1,179.6713,53.67
48,0.2241,615.0716,283.2474,198.2871,546.6424,212.5559,323.195,41.0115,167.6321,78.1792,261.3969,348.4628,100.6375,477.8819,265.6209,159.7317,53.67
48,0.2716,424.7608,149.4547,183.1585,553.7564,241.3057,472.5017,46.5131,110.8482,91.3145,261.3969,89.3615,100.6375,343.5749,249.7755,159.7317,34.348
48,0.2594,340.459,107.7202,184.2811,660.4598,268.4623,191.5036,28.2141,121.4752,103.9839,257.7722,103.9511,719.5735,460.9978,182.8348,151.9725,55.5057
48,0.224,615.0716,161.3085,198.2871,624.0178,212.2746,323.195,41.0115,109.9873,76.1829,150.0915,348.4628,399.5281,454.0513,266.167,159.7317,67.4936
48,0.2242,564.6361,269.3707,183.1585,546.6424,254.4917,471.2945,60.645,136.9247,81.084,283.0343,360.2164,100.6375,499.7566,249.7755,159.7317,49.5806
48,0.2245,335.7055,283.2474,183.1585,642.197,203.6376,287.2838,41.0115,101.4133,81.6426,289.4011,461.6659,100.6375,493.7371,214.7427,190.5726,53.67
48,0.2249,471.2468,280.0104,198.2871,546.6424,212.2746,423.3941,40.0363,109.9873,78.1792,339.8585,348.4628,399.5281,454.0513,265.6209,197.6044,63.6181
48,0.226,378.2607,275.1944,165.9715,659.592,231.1178,403.4911,53.3813,134.6669,109.4857,282.4646,380.1405,114.7847,489.1019,219.5978,133.379,55.0055
48,0.2241,424.7608,300.0471,190.757,504.8941,254.4917,471.2945,60.645,110.8482,76.0553,150.0915,360.2164,417.8951,467.8944,249.7755,159.7317,37.8196
48,0.2248,401.1167,232.3312,180.1163,712.9503,251.976,222.3403,25.8023,146.3736,87.7592,183.9119,366.3054,782.8924,474.0553,178.8847,142.3237,58.5138
48,0.2244,538.8675,212.4136,243.5509,521.0999,225.6183,361.7283,50.4861,174.6303,84.2226,152.2869,383.0583,428.8662,460.6957,270.8038,159.2288,39.7433
48,0.2242,424.7608,161.3085,190.757,546.6424,212.2746,323.195,60.645,109.9873,78.1792,150.0915,321.2329,74.2629,467.8944,265.6209,159.7317,63.6181
48,0.2241,402.4493,105.1069,175.5064,647.6746,251.5843,551.3182,27.5117,113.6301,102.5319,181.2595,390.6171,790.5652,367.5343,233.2879,173.3141,62.2503
48,0.2241,471.2468,280.0104,161.6049,623.5168,227.6088,423.3941,32.3269,103.195,76.1829,178.8787,406.5512,399.5281,374.9226,236.6246,180.1001,57.8261
48,0.2829,356.7012,115.3334,232.6278,541.479,246.6146,436.4808,74.464,113.6286,103.0679,234.8799,77.3646,647.8665,377.8777,161.1185,165.5941,53.6997
48,0.2241,761.2972,270.0899,198.2871,612.9339,255.4713,452.1205,40.1061,109.9873,295.5691,136.96,348.4628,74.2629,454.0513,292.5737,159.7317,63.6181
48,0.2241,777.9642,280.0104,146.0515,616.7704,181.7322,318.4432,49.9073,161.7528,224.5404,339.8585,406.5512,92.424,509.8421,266.167,197.6044,39.228
49,0.224,382.5901,104.4889,172.5871,623.5168,227.6088,273.9062,32.3269,103.195,107.4859,178.8787,385.1154,784.1012,374.9226,236.6246,180.1001,57.8261
49,0.2241,424.7608,149.4547,183.1585,612.9339,255.4713,472.5017,46.5131,110.8482,91.3145,261.3969,348.4628,100.6375,454.0513,292.5737,159.7317,34.348
49,0.2244,435.8252,252.2356,160.2055,573.4978,198.133,251.2591,22.4754,111.4829,94.8998,206.5268,322.705,786.7268,408.8664,255.775,174.9539,54.8959
49,0.225,394.1423,300.0471,171.4908,714.8318,251.5843,471.2945,32.9913,113.6301,102.5319,147.2049,338.4051,790.5652,410.27,233.2879,130.1743,62.2503
49,0.224,761.2972,161.3085,198.2871,612.9339,212.2746,323.195,41.0115,109.9873,76.1829,136.96,348.4628,399.5281,454.0513,266.167,159.7317,63.6181
49,0.225,615.0716,283.2474,198.2871,546.6424,251.5217,471.2945,32.9913,167.6321,120.1623,261.3969,338.4051,100.6375,477.8819,278.8514,130.1743,53.67
49,0.2248,378.2607,232.3312,180.1163,659.592,251.976,222.3403,25.8023,146.3736,87.7592,282.4646,366.3054,782.8924,474.0553,219.5978,142.3237,55.0055
49,0.2241,432.2665,137.0036,211.5877,600.2754,258.1371,297.7704,61.6061,128.3626,80.6751,144.6711,368.0522,120.8824,443.4377,230.4021,176.9492,64.0197
49,0.225,612.3626,271.2669,184.8467,657.533,205.976,503.7801,44.7252,147.0078,85.5348,263.977,360.9617,104.4652,468.9905,267.4536,139.3442,58.9585
49,0.2241,335.7055,149.4547,183.1585,659.6069,241.3057,472.5017,46.5131,110.8482,91.3145,261.3969,378.1088,104.0484,536.2657,249.7755,179.6713,53.67
49,0.2241,402.4493,280.0104,198.2871,546.6424,212.2746,423.3941,40.0363,109.9873,78.1792,339.8585,348.4628,399.5281,367.5343,265.6209,173.3141,63.6181
49,0.224,335.7055,300.8284,178.575,659.6069,227.6088,273.9062,32.3269,103.195,95.0465,269.2918,378.1088,104.0484,374.9226,236.6246,180.1001,57.8261
49,0.2242,412.6192,101.4466,175.1105,649.8782,238.8345,272.5812,33.0373,102.6676,93.3827,158.6497,389.785,819.1458,352.4134,184.6002,202.0618,64.8388
49,0.2241,335.7055,280.0104,161.6049,623.5168,248.7577,423.3941,73.4853,103.195,76.1829,178.8787,378.1088,399.5281,536.2657,236.6246,179.6713,53.67
49,0.2244,424.7608,212.4136,190.757,521.0999,212.2746,361.7283,60.645,174.6303,78.1792,150.0915,383.0583,74.2629,460.6957,270.8038,159.7317,39.7433
49,0.2244,335.7055,270.0899,198.2871,612.9339,248.7577,472.5017,73.4853,109.9873,295.5691,269.2918,378.1088,74.2629,536.2657,221.1,159.7317,53.67
49,0.2246,507.5291,253.4564,175.5902,556.7947,222.8902,417.3484,24.4488,152.1166,78.7141,198.7322,285.8152,445.1957,489.1642,198.7485,158.5209,55.4846
49,0.2241,340.459,283.2474,198.2871,660.4598,212.5559,191.5036,41.0115,167.6321,103.9839,261.3969,348.4628,100.6375,460.9978,265.6209,159.7317,55.5057
49,0.2826,335.7055,149.4547,183.1585,642.197,241.3057,287.2838,46.5131,101.4133,91.3145,261.3969,89.3615,100.6375,493.7371,249.7755,190.5726,34.348
49,0.2248,426.4913,202.4202,143.0876,583.0974,269.381,409.9272,49.4962,146.7622,113.3457,306.3227,386.1401,121.028,410.1224,204.9239,152.985,66.4908
50,0.224,382.5901,104.4889,172.5871,623.5168,227.6088,273.9062,32.3269,103.195,107.4859,178.8787,385.1154,784.1012,374.9226,236.6246,180.1001,57.8261
50,0.2248,403.2081,160.1965,185.3595,693.7236,227.4695,478.4518,34.3404,117.0363,106.6887,281.7913,369.7473,109.3288,421.7553,148.8101,145.7307,32.6618
50,0.2242,335.7055,280.0104,161.6049,612.9339,255.4713,423.3941,73.4853,103.195,76.1829,178.8787,348.4628,399.5281,536.2657,292.5737,179.6713,34.348
50,0.2241,335.7055,149.4547,161.6049,612.9339,248.7577,472.5017,73.4853,110.8482,76.1829,261.3969,348.4628,100.6375,454.0513,292.5737,159.7317,53.67
50,0.2246,507.5291,253.4564,175.5902,556.7947,222.8902,417.3484,24.4488,152.1166,78.7141,198.7322,285.8152,445.1957,489.1642,198.7485,158.5209,55.4846
50,0.2258,413.8319,364.8731,252.7479,762.7762,246.5768,289.6243,64.4877,111.8741,88.9204,188.5142,348.8803,729.404,405.0638,250.8688,123.7592,70.1215
50,0.2243,424.7608,149.4547,190.757,659.6069,212.2746,361.7283,46.5131,110.8482,91.3145,150.0915,378.1088,104.0484,536.2657,270.8038,159.7317,53.67
50,0.2254,615.0716,101.4466,198.2871,546.6424,251.5217,272.5812,33.0373,167.6321,120.1623,261.3969,338.4051,819.1458,477.8819,278.8514,202.0618,53.67
50,0.2244,435.8252,300.0471,160.2055,714.8318,198.133,471.2945,22.4754,111.4829,94.8998,206.5268,322.705,790.5652,410.27,255.775,174.9539,62.2503
50,0.2241,340.459,161.3085,198.2871,612.9339,212.5559,191.5036,41.0115,167.6321,103.9839,261.3969,348.4628,100.6375,454.0513,266.167,159.7317,63.6181
50,0.224,432.2665,137.0036,211.5877,573.4978,198.133,251.2591,22.4754,111.4829,80.6751,206.5268,368.0522,120.8824,408.8664,230.4021,176.9492,54.8959
50,0.2245,467.5763,279.1208,151.7495,612.9253,243.1999,507.6013,37.0256,99.5687,98.8227,142.7227,324.054,821.9117,365.7834,235.7568,176.3505,59.8534
50,0.2241,340.459,280.0104,161.6049,623.5168,248.7577,423.3941,73.4853,103.195,76.1829,178.8787,348.4628,399.5281,460.9978,236.6246,159.7317,53.67
50,0.224,507.5291,253.4564,161.6049,556.7947,222.8902,417.3484,24.4488,152.1166,76.1829,198.7322,378.1088,399.5281,536.2657,236.6246,179.6713,53.67
50,0.226,659.9016,230.7357,204.1074,574.6154,244.2327,448.6169,24.5581,137.4739,80.3192,182.204,345.8695,91.6587,536.9872,185.9756,120.4486,55.194
50,0.2249,378.2607,232.3312,178.575,659.592,251.976,273.9062,25.8023,146.3736,87.7592,282.4646,366.3054,104.0484,374.9226,219.5978,142.3237,57.8261
50,0.2716,335.7055,149.4547,190.757,521.0999,212.2746,361.7283,60.645,101.4133,78.1792,150.0915,89.3615,100.6375,460.6957,270.8038,159.7317,39.7433
50,0.2827,335.7055,149.4547,184.8467,642.197,205.976,503.7801,44.7252,101.4133,85.5348,263.977,89.3615,100.6375,468.9905,267.4536,190.5726,58.9585
50,0.224,335.7055,280.0104,180.1163,623.5168,248.7577,423.3941,25.8023,103.195,87.7592,282.4646,366.3054,399.5281,474.0553,236.6246,179.6713,53.67
50,0.2241,402.4493,280.0104,161.6049,623.5168,212.2746,423.3941,40.0363,109.9873,78.1792,178.8787,348.4628,399.5281,367.5343,265.6209,173.3141,53.67
51,0.224,507.5291,253.4564,161.6049,556.7947,222.8902,417.3484,24.4488,152.1166,76.1829,198.7322,378.1088,399.5281,536.2657,236.6246,179.6713,53.67
51,0.2241,340.459,300.0471,161.6049,623.5168,198.133,471.2945,73.4853,111.4829,94.8998,178.8787,348.4628,399.5281,460.9978,236.6246,159.7317,53.67
51,0.2243,335.7055,104.4889,172.5871,612.9339,227.6088,472.5017,73.4853,110.8482,76.1829,178.8787,348.4628,100.6375,374.9226,236.6246,180.1001,57.8261
51,0.2244,403.2081,160.1965,161.6049,623.5168,248.7577,423.3941,34.3404,117.0363,106.6887,281.7913,348.4628,109.3288,421.7553,236.6246,145.7307,53.67
51,0.2243,405.166,291.5919,166.8391,597.9452,225.8511,215.4888,25.5028,162.1654,90.9945,290.3675,310.679,84.8264,480.819,321.4163,162.2754,55.6146
51,0.2245,335.7055,280.0104,151.7495,612.9253,243.1999,423.3941,25.8023,103.195,98.8227,282.4646,324.054,399.5281,474.0553,235.7568,176.3505,59.8534
51,0.2299,467.9516,278.8951,182.4522,511.9219,210.8392,431.4519,25.7525,165.489,88.5938,168.5831,288.1232,431.6374,354.7757,217.0031,216.8726,51.3733
51,0.2243,340.459,149.4547,190.757,659.6069,248.7577,361.7283,46.5131,103.195,76.1829,150.0915,378.1088,104.0484,460.9978,236.6246,159.7317,53.67
51,0.2246,615.0716,232.3312,198.2871,659.592,251.5217,272.5812,33.0373,146.3736,87.7592,282.4646,366.3054,104.0484,477.8819,278.8514,202.0618,53.67
51,0.2264,432.2665,137.0036,211.5877,573.4978,198.133,251.2591,22.4754,111.8741,80.6751,206.5268,368.0522,120.8824,408.8664,230.4021,123.7592,54.8959
51,0.2241,402.4493,101.4466,161.6049,623.5168,212.2746,272.5812,40.0363,167.6321,78.1792,178.8787,348.4628,819.1458,477.8819,265.6209,173.3141,53.67
51,0.2241,335.7055,149.4547,161.6049,623.5168,248.7577,423.3941,73.4853,110.8482,76.1829,261.3969,348.4628,399.5281,460.9978,292.5737,159.7317,53.67
51,0.2241,335.7055,149.4547,161.6049,556.7947,222.8902,417.3484,73.4853,110.8482,78.7141,261.3969,348.4628,445.1957,454.0513,292.5737,158.5209,55.4846
51,0.224,435.8252,300.0471,161.6049,623.5168,248.7577,471.2945,22.4754,103.195,76.1829,178.8787,348.4628,399.5281,410.27,255.775,174.9539,62.2503
51,0.224,378.2607,232.3312,178.575,556.7947,222.8902,273.9062,24.4488,146.3736,87.7592,282.4646,366.3054,399.5281,374.9226,219.5978,179.6713,57.8261
51,0.2244,615.0716,101.4466,178.575,546.6424,251.5217,272.5812,33.0373,146.3736,120.1623,282.4646,338.4051,104.0484,477.8819,219.5978,142.3237,57.8261
51,0.2254,401.8013,124.4655,223.5406,652.1137,182.8119,437.9594,22.0117,114.1882,81.9082,311.0526,390.3575,87.4888,352.0394,140.6058,143.7399,31.0135
51,0.2241,335.7055,253.4564,175.5902,556.7947,248.7577,417.3484,24.4488,152.1166,87.7592,198.7322,366.3054,445.1957,489.1642,198.7485,158.5209,55.4846
51,0.2242,624.7909,223.9093,171.1947,538.4769,227.2275,496.5217,25.991,123.4769,80.5115,188.5173,279.7092,857.651,414.5427,205.6366,120.704,64.8108
51,0.2716,403.2081,160.1965,190.757,693.7236,227.4695,361.7283,60.645,117.0363,106.6887,281.7913,89.3615,100.6375,460.6957,148.8101,159.7317,39.7433
52,0.224,507.5291,253.4564,161.6049,556.7947,222.8902,417.3484,24.4488,152.1166,76.1829,198.7322,378.1088,399.5281,536.2657,236.6246,179.6713,53.67
52,0.2265,432.2665,280.0104,211.5877,573.4978,243.1999,423.3941,25.8023,111.8741,80.6751,282.4646,368.0522,120.8824,408.8664,235.7568,123.7592,59.8534
52,0.2327,383.4782,299.5591,202.4648,563.4422,276.8059,355.1015,70.6732,186.81,85.3568,175.2624,312.0211,382.3479,397.846,224.3709,256.8687,52.8042
52,0.224,615.0716,300.0471,198.2871,623.5168,248.7577,471.2945,22.4754,146.3736,76.1829,178.8787,348.4628,399.5281,410.27,278.8514,174.9539,62.2503
52,0.2242,432.2665,300.0471,211.5877,623.5168,198.133,471.2945,22.4754,111.8741,94.8998,206.5268,368.0522,120.8824,408.8664,230.4021,159.7317,54.8959
52,0.2245,335.7055,149.4547,223.5406,623.5168,182.8119,423.3941,73.4853,110.8482,76.1829,311.0526,348.4628,87.4888,352.0394,292.5737,143.7399,53.67
52,0.224,340.459,149.4547,190.757,623.5168,248.7577,272.5812,46.5131,167.6321,78.1792,150.0915,348.4628,819.1458,477.8819,236.6246,159.7317,53.67
52,0.2241,432.2665,291.5919,166.8391,573.4978,198.133,215.4888,22.4754,162.1654,80.6751,290.3675,368.0522,120.8824,408.8664,230.4021,162.2754,54.8959
52,0.2243,624.7909,223.9093,161.6049,538.4769,227.2275,423.3941,25.991,123.4769,106.6887,281.7913,348.4628,857.651,421.7553,205.6366,145.7307,53.67
52,0.224,413.5395,132.283,259.9099,646.9229,190.4839,272.4706,18.7807,140.3852,123.0647,307.1347,356.5475,92.0511,440.8035,210.7122,168.0673,61.3755
52,0.2264,432.2665,137.0036,211.5877,573.4978,198.133,251.2591,22.4754,111.8741,80.6751,206.5268,368.0522,120.8824,408.8664,230.4021,123.7592,54.8959
52,0.224,401.8013,149.4547,223.5406,623.5168,248.7577,437.9594,22.0117,114.1882,76.1829,311.0526,348.4628,87.4888,460.9978,140.6058,159.7317,31.0135
52,0.2241,531.6726,244.6249,187.6689,645.0201,253.7433,450.446,24.9548,156.6305,67.6911,276.9722,338.1919,272.4309,462.939,216.1128,168.8521,59.821
