time,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
0.2,9.600088817852202e-09,1.18096207550152e-06,0.0,-3.201300283696872e-06,2.5919560282209883e-08,4.3830502587608774e-14,0.9999999999948757,0.0,0.0,0.0,0.0,0.0,0.0
0.21,9.600088817852202e-09,1.18096207550152e-06,0.0,-3.201300283696872e-06,2.5919560282209883e-08,4.3830502587608774e-14,0.9999999999948757,0.0,0.0,0.0,0.0,0.0,0.0
0.22,9.600088817852202e-09,1.18096207550152e-06,0.0,-3.201300283696872e-06,2.5919560282209883e-08,4.3830502587608774e-14,0.9999999999948757,0.0,0.0,0.0,0.0,0.0,0.0
0.23,9.600088817852202e-09,1.18096207550152e-06,0.0,-3.201300283696872e-06,2.5919560282209883e-08,4.3830502587608774e-14,0.9999999999948757,0.0,0.0,0.0,0.0,0.0,0.0
0.24,9.600088817852202e-09,1.18096207550152e-06,0.0,-3.201300283696872e-06,2.5919560282209883e-08,4.3830502587608774e-14,0.9999999999948757,0.0,0.0,0.0,0.0,0.0,0.0
0.25,9.600088817852202e-09,1.18096207550152e-06,0.0,-3.201300283696872e-06,2.5919560282209883e-08,4.3830502587608774e-14,0.9999999999948757,0.0,0.0,0.0,0.0,0.0,0.0
0.26,9.600088817852202e-09,1.18096207550152e-06,0.0,-3.201300283696872e-06,2.5919560282209883e-08,4.3830502587608774e-14,0.9999999999948757,0.0,0.0,0.0,0.0,0.0,0.0
0.27,9.600088817852202e-09,1.18096207550152e-06,0.0,-3.201300283696872e-06,2.5919560282209883e-08,4.3830502587608774e-14,0.9999999999948757,0.0,0.0,0.0,0.0,0.0,0.0
0.28,9.600088817852202e-09,1.18096207550152e-06,0.0,-3.201300283696872e-06,2.5919560282209883e-08,4.3830502587608774e-14,0.9999999999948757,0.0,0.0,0.0,0.0,0.0,0.0
0.29,9.600088817852202e-09,1.18096207550152e-06,0.0,-3.201300283696872e-06,2.5919560282209883e-08,4.3830502587608774e-14,0.9999999999948757,0.0,0.0,0.0,0.0,0.0,0.0
